subject,filename,yaw,pitch,l_h_ratio,l_v_ratio,r_h_ratio,r_v_ratio,label
0047,0047_2m_30P_0V_-15H.jpg,172.114,-28.256,0.501,0.498,0.501,0.500,0
0047,0047_2m_30P_0V_-5H.jpg,-5.087,-29.961,0.501,0.500,0.501,0.500,1
0047,0047_2m_30P_0V_0H.jpg,-5.405,-28.620,0.502,0.500,0.501,0.501,1
0047,0047_2m_30P_0V_10H.jpg,-5.127,-29.857,0.502,0.500,0.501,0.501,1
0047,0047_2m_30P_0V_15H.jpg,-4.780,-28.103,0.501,0.500,0.502,0.500,0
0047,0047_2m_30P_0V_5H.jpg,-4.528,-30.390,0.501,0.500,0.502,0.501,1
0047,0047_2m_30P_10V_-10H.jpg,-5.367,-30.805,0.501,0.499,0.501,0.499,1
0047,0047_2m_30P_10V_-15H.jpg,172.187,-30.456,0.501,0.499,0.501,0.499,0
0047,0047_2m_30P_10V_-5H.jpg,-5.269,-30.150,0.501,0.499,0.501,0.500,1
0047,0047_2m_30P_10V_0H.jpg,-4.687,-27.532,0.501,0.499,0.501,0.499,1
0047,0047_2m_30P_10V_10H.jpg,-4.880,-29.319,0.502,0.500,0.503,0.501,1
0047,0047_2m_30P_10V_15H.jpg,-4.889,-29.323,0.502,0.499,0.503,0.500,0
0047,0047_2m_30P_10V_5H.jpg,-4.558,-28.632,0.502,0.500,0.502,0.501,1
0048,0048_2m_-15P_-10V_-10H.jpg,1.106,22.566,0.499,0.500,0.499,0.500,1
0048,0048_2m_-15P_-10V_-15H.jpg,1.210,21.033,0.499,0.500,0.499,0.499,0
0048,0048_2m_-15P_-10V_-5H.jpg,0.933,21.374,0.500,0.501,0.499,0.500,1
0048,0048_2m_-15P_-10V_0H.jpg,1.313,21.578,0.500,0.500,0.499,0.500,1
0048,0048_2m_-15P_-10V_10H.jpg,1.180,22.659,0.501,0.501,0.499,0.501,1
0048,0048_2m_-15P_-10V_15H.jpg,1.438,24.455,0.502,0.502,0.499,0.500,0
0048,0048_2m_-15P_-10V_5H.jpg,0.950,23.504,0.500,0.501,0.499,0.500,1
0048,0048_2m_-15P_0V_-10H.jpg,1.060,23.243,0.499,0.500,0.499,0.499,1
0048,0048_2m_-15P_0V_-15H.jpg,1.140,20.693,0.499,0.500,0.499,0.499,0
0048,0048_2m_-15P_0V_-5H.jpg,1.884,20.246,0.499,0.500,0.500,0.500,1
0048,0048_2m_-15P_0V_0H.jpg,1.193,20.470,0.500,0.500,0.500,0.499,1
0048,0048_2m_-15P_0V_10H.jpg,1.322,22.899,0.500,0.501,0.499,0.499,1
0048,0048_2m_-15P_0V_15H.jpg,1.697,21.771,0.502,0.501,0.499,0.500,0
0048,0048_2m_-15P_0V_5H.jpg,1.010,22.493,0.500,0.501,0.499,0.499,1
0048,0048_2m_-15P_10V_-10H.jpg,1.562,23.707,0.499,0.500,0.500,0.498,1
0048,0048_2m_-15P_10V_-15H.jpg,1.444,19.982,0.499,0.499,0.499,0.498,0
0048,0048_2m_-15P_10V_-5H.jpg,1.339,21.115,0.499,0.500,0.500,0.499,1
0048,0048_2m_-15P_10V_0H.jpg,1.369,23.382,0.499,0.500,0.500,0.498,1
0048,0048_2m_-15P_10V_10H.jpg,1.411,21.159,0.501,0.501,0.499,0.499,1
0048,0048_2m_-15P_10V_15H.jpg,0.860,21.622,0.501,0.501,0.499,0.499,0
0048,0048_2m_-15P_10V_5H.jpg,1.109,21.980,0.500,0.501,0.499,0.499,1
0048,0048_2m_-30P_-10V_-10H.jpg,0.977,31.698,0.500,0.503,0.499,0.501,1
0048,0048_2m_-30P_-10V_-15H.jpg,0.892,32.006,0.500,0.502,0.499,0.500,0
0048,0048_2m_-30P_-10V_-5H.jpg,-175.238,35.663,0.500,0.502,0.499,0.501,1
0048,0048_2m_-30P_-10V_0H.jpg,0.528,33.154,0.500,0.502,0.499,0.501,1
0048,0048_2m_-30P_-10V_10H.jpg,1.091,32.807,0.502,0.504,0.499,0.500,1
0048,0048_2m_-30P_-10V_15H.jpg,1.163,31.881,0.502,0.504,0.500,0.501,0
0048,0048_2m_-30P_-10V_5H.jpg,1.092,31.551,0.501,0.503,0.499,0.501,1
0048,0048_2m_-30P_0V_-10H.jpg,0.769,32.146,0.499,0.502,0.499,0.500,1
0048,0048_2m_-30P_0V_-15H.jpg,0.754,33.241,0.499,0.502,0.499,0.500,0
0048,0048_2m_-30P_0V_-5H.jpg,0.515,33.773,0.500,0.502,0.499,0.500,1
0048,0048_2m_-30P_0V_0H.jpg,-0.044,32.387,0.501,0.503,0.499,0.500,1
0048,0048_2m_-30P_0V_10H.jpg,0.504,32.599,0.501,0.503,0.499,0.500,1
0048,0048_2m_-30P_0V_15H.jpg,0.815,34.279,0.502,0.504,0.500,0.501,0
0048,0048_2m_-30P_0V_5H.jpg,-175.788,38.023,0.501,0.502,0.499,0.501,1
0048,0048_2m_-30P_10V_-10H.jpg,0.965,33.780,0.499,0.501,0.499,0.500,1
0048,0048_2m_-30P_10V_-15H.jpg,-176.406,36.800,0.499,0.501,0.499,0.500,0
0048,0048_2m_-30P_10V_-5H.jpg,0.910,33.935,0.500,0.501,0.499,0.500,1
0048,0048_2m_-30P_10V_0H.jpg,-0.017,33.794,0.500,0.501,0.498,0.500,1
0048,0048_2m_-30P_10V_10H.jpg,-0.309,33.612,0.501,0.503,0.499,0.499,1
0048,0048_2m_-30P_10V_15H.jpg,-0.075,33.432,0.501,0.504,0.500,0.500,0
0048,0048_2m_-30P_10V_5H.jpg,-0.667,33.139,0.501,0.502,0.499,0.500,1
0048,0048_2m_0P_-10V_-10H.jpg,2.114,-3.902,0.501,0.500,0.500,0.499,1
0048,0048_2m_0P_-10V_-15H.jpg,1.733,-3.860,0.500,0.500,0.500,0.499,0
0048,0048_2m_0P_-10V_-5H.jpg,1.978,-1.882,0.501,0.500,0.501,0.499,1
0048,0048_2m_0P_-10V_0H.jpg,2.268,-3.192,0.501,0.500,0.500,0.500,1
0048,0048_2m_0P_-10V_10H.jpg,2.138,-2.437,0.501,0.500,0.500,0.500,1
0048,0048_2m_0P_-10V_15H.jpg,2.389,-3.479,0.501,0.500,0.500,0.500,0
0048,0048_2m_0P_-10V_5H.jpg,2.172,-2.142,0.501,0.500,0.500,0.500,1
0048,0048_2m_0P_0V_-10H.jpg,2.015,-6.533,0.500,0.500,0.500,0.499,1
0048,0048_2m_0P_0V_-15H.jpg,1.766,-6.481,0.500,0.500,0.500,0.499,0
0048,0048_2m_0P_0V_-5H.jpg,1.912,-5.418,0.501,0.500,0.500,0.498,1
0048,0048_2m_0P_0V_0H.jpg,2.275,-0.594,0.501,0.499,0.500,0.499,1
0048,0048_2m_0P_0V_10H.jpg,2.274,-3.797,0.502,0.499,0.501,0.499,1
0048,0048_2m_0P_0V_15H.jpg,2.277,-4.176,0.502,0.499,0.501,0.500,0
0048,0048_2m_0P_0V_5H.jpg,2.380,-5.544,0.501,0.499,0.501,0.499,1
0048,0048_2m_0P_10V_-10H.jpg,1.400,-4.049,0.500,0.500,0.500,0.498,1
0048,0048_2m_0P_10V_-15H.jpg,1.403,-3.365,0.500,0.500,0.500,0.498,0
0048,0048_2m_0P_10V_-5H.jpg,1.766,-6.438,0.500,0.499,0.501,0.497,1
0048,0048_2m_0P_10V_0H.jpg,2.049,-4.114,0.500,0.500,0.501,0.498,1
0048,0048_2m_0P_10V_10H.jpg,2.106,-6.025,0.502,0.499,0.501,0.498,1
0048,0048_2m_0P_10V_15H.jpg,2.209,-4.623,0.502,0.499,0.501,0.499,0
0048,0048_2m_0P_10V_5H.jpg,1.898,-4.455,0.501,0.499,0.501,0.498,1
0048,0048_2m_15P_-10V_-10H.jpg,2.577,-21.445,0.502,0.500,0.500,0.503,1
0048,0048_2m_15P_-10V_-15H.jpg,2.422,-21.587,0.502,0.501,0.500,0.503,0
0048,0048_2m_15P_-10V_-5H.jpg,2.590,-19.911,0.502,0.501,0.501,0.502,1
0048,0048_2m_15P_-10V_0H.jpg,2.642,-20.299,0.502,0.501,0.501,0.501,1
0048,0048_2m_15P_-10V_10H.jpg,2.649,-20.314,0.502,0.500,0.502,0.501,1
0048,0048_2m_15P_-10V_15H.jpg,2.731,-20.421,0.502,0.500,0.501,0.499,0
0048,0048_2m_15P_-10V_5H.jpg,2.716,-20.929,0.502,0.501,0.502,0.500,1
0048,0048_2m_15P_0V_-10H.jpg,1.563,-22.479,0.502,0.500,0.500,0.502,1
0048,0048_2m_15P_0V_-15H.jpg,1.546,-21.818,0.502,0.500,0.500,0.503,0
0048,0048_2m_15P_0V_-5H.jpg,2.422,-21.948,0.501,0.500,0.500,0.502,1
0048,0048_2m_15P_0V_0H.jpg,2.217,-22.255,0.502,0.500,0.501,0.500,1
0048,0048_2m_15P_0V_10H.jpg,2.007,-20.292,0.502,0.500,0.502,0.499,1
0048,0048_2m_15P_0V_15H.jpg,2.137,-21.807,0.502,0.499,0.501,0.499,0
0048,0048_2m_15P_0V_5H.jpg,2.176,-21.856,0.501,0.500,0.502,0.500,1
0048,0048_2m_15P_10V_-10H.jpg,1.940,-23.152,0.501,0.499,0.501,0.501,1
0048,0048_2m_15P_10V_-15H.jpg,1.317,-23.511,0.501,0.499,0.499,0.501,0
0048,0048_2m_15P_10V_-5H.jpg,1.934,-21.331,0.501,0.499,0.500,0.501,1
0048,0048_2m_15P_10V_0H.jpg,1.675,-23.066,0.501,0.500,0.501,0.501,1
0048,0048_2m_15P_10V_10H.jpg,1.527,-21.989,0.502,0.500,0.503,0.499,1
0048,0048_2m_15P_10V_15H.jpg,1.465,-21.798,0.502,0.499,0.502,0.498,0
0048,0048_2m_15P_10V_5H.jpg,1.559,-21.009,0.501,0.500,0.502,0.499,1
0048,0048_2m_30P_-10V_-10H.jpg,1.924,-32.095,0.502,0.501,0.499,0.502,1
0048,0048_2m_30P_-10V_-15H.jpg,179.022,-34.704,0.502,0.500,0.499,0.501,0
0048,0048_2m_30P_-10V_-5H.jpg,2.239,-31.396,0.503,0.501,0.500,0.502,1
0048,0048_2m_30P_-10V_0H.jpg,1.990,-30.994,0.502,0.501,0.501,0.504,1
0048,0048_2m_30P_-10V_10H.jpg,1.980,-30.068,0.503,0.501,0.502,0.501,1
0048,0048_2m_30P_-10V_15H.jpg,1.892,-31.467,0.503,0.501,0.503,0.502,0
0048,0048_2m_30P_-10V_5H.jpg,2.229,-30.819,0.503,0.501,0.502,0.502,1
0048,0048_2m_30P_0V_-10H.jpg,1.537,-32.376,0.502,0.500,0.499,0.502,1
0048,0048_2m_30P_0V_-15H.jpg,1.252,-32.828,0.501,0.500,0.500,0.502,0
0048,0048_2m_30P_0V_-5H.jpg,2.019,-32.977,0.502,0.500,0.500,0.503,1
0048,0048_2m_30P_0V_0H.jpg,1.250,-32.366,0.503,0.501,0.501,0.502,1
0048,0048_2m_30P_0V_10H.jpg,1.448,-31.605,0.502,0.501,0.502,0.501,1
0048,0048_2m_30P_0V_15H.jpg,1.095,-31.103,0.502,0.501,0.503,0.501,0
0048,0048_2m_30P_0V_5H.jpg,1.458,-31.996,0.502,0.501,0.502,0.503,1
0048,0048_2m_30P_10V_-10H.jpg,1.187,-33.001,0.502,0.500,0.500,0.502,1
0048,0048_2m_30P_10V_-15H.jpg,0.476,-33.094,0.501,0.499,0.499,0.503,0
0048,0048_2m_30P_10V_-5H.jpg,1.006,-33.549,0.502,0.500,0.500,0.503,1
0048,0048_2m_30P_10V_0H.jpg,0.788,-32.834,0.502,0.500,0.501,0.503,1
0048,0048_2m_30P_10V_10H.jpg,1.223,-33.094,0.502,0.501,0.502,0.502,1
0048,0048_2m_30P_10V_15H.jpg,178.521,-35.648,0.501,0.500,0.503,0.502,0
0048,0048_2m_30P_10V_5H.jpg,1.313,-32.769,0.502,0.500,0.501,0.502,1
0049,0049_2m_-15P_-10V_-10H.jpg,0.972,27.757,0.498,0.501,0.499,0.500,1
0049,0049_2m_-15P_-10V_-15H.jpg,1.044,27.352,0.498,0.500,0.499,0.500,0
0049,0049_2m_-15P_-10V_-5H.jpg,0.736,28.552,0.499,0.500,0.499,0.501,1
0049,0049_2m_-15P_-10V_0H.jpg,0.842,28.682,0.499,0.501,0.499,0.500,1
0049,0049_2m_-15P_-10V_10H.jpg,1.377,27.991,0.501,0.502,0.500,0.501,1
0049,0049_2m_-15P_-10V_15H.jpg,1.388,28.110,0.501,0.502,0.500,0.500,0
0049,0049_2m_-15P_-10V_5H.jpg,1.461,27.850,0.500,0.501,0.499,0.501,1
0049,0049_2m_-15P_0V_-10H.jpg,1.528,28.594,0.498,0.501,0.499,0.500,1
0049,0049_2m_-15P_0V_-15H.jpg,1.329,28.476,0.498,0.501,0.499,0.499,0
0049,0049_2m_-15P_0V_-5H.jpg,1.755,28.235,0.498,0.502,0.499,0.500,1
0049,0049_2m_-15P_0V_0H.jpg,1.613,26.944,0.499,0.501,0.500,0.499,1
0049,0049_2m_-15P_0V_10H.jpg,1.489,28.092,0.500,0.501,0.500,0.500,1
0049,0049_2m_-15P_0V_15H.jpg,1.401,27.998,0.501,0.502,0.500,0.499,0
0049,0049_2m_-15P_0V_5H.jpg,1.543,29.350,0.500,0.501,0.499,0.500,1
0049,0049_2m_-15P_10V_-10H.jpg,1.227,29.855,0.498,0.502,0.500,0.499,1
0049,0049_2m_-15P_10V_-15H.jpg,1.730,28.518,0.497,0.501,0.498,0.499,0
0049,0049_2m_-15P_10V_-5H.jpg,1.463,29.180,0.498,0.501,0.500,0.500,1
0049,0049_2m_-15P_10V_0H.jpg,1.718,29.262,0.499,0.502,0.500,0.499,1
0049,0049_2m_-15P_10V_10H.jpg,1.682,28.663,0.499,0.501,0.500,0.499,1
0049,0049_2m_-15P_10V_15H.jpg,1.602,28.509,0.500,0.502,0.500,0.498,0
0049,0049_2m_-15P_10V_5H.jpg,1.516,29.025,0.499,0.502,0.500,0.499,1
0049,0049_2m_-30P_-10V_-10H.jpg,179.272,44.334,0.498,0.502,0.498,0.501,1
0049,0049_2m_-30P_-10V_-15H.jpg,179.022,45.100,0.498,0.502,0.498,0.500,0
0049,0049_2m_-30P_-10V_-5H.jpg,178.897,45.851,0.498,0.504,0.498,0.501,1
0049,0049_2m_-30P_-10V_0H.jpg,178.468,45.666,0.498,0.502,0.499,0.501,1
0049,0049_2m_-30P_-10V_10H.jpg,178.173,46.509,0.499,0.498,0.501,0.500,1
0049,0049_2m_-30P_-10V_15H.jpg,178.414,46.064,0.498,0.498,0.502,0.500,0
0049,0049_2m_-30P_-10V_5H.jpg,178.733,46.315,0.498,0.500,0.500,0.500,1
0049,0049_2m_-30P_0V_-10H.jpg,178.292,46.842,0.498,0.501,0.498,0.500,1
0049,0049_2m_-30P_0V_-15H.jpg,178.879,46.765,0.498,0.502,0.498,0.500,0
0049,0049_2m_-30P_0V_-5H.jpg,179.174,47.297,0.498,0.503,0.498,0.501,1
0049,0049_2m_-30P_0V_0H.jpg,178.338,45.549,0.497,0.501,0.499,0.500,1
0049,0049_2m_-30P_0V_10H.jpg,178.415,46.869,0.499,0.498,0.502,0.500,1
0049,0049_2m_-30P_0V_15H.jpg,177.923,46.728,0.499,0.497,0.501,0.500,0
0049,0049_2m_-30P_0V_5H.jpg,178.147,46.570,0.498,0.501,0.501,0.500,1
0049,0049_2m_-30P_10V_-10H.jpg,178.464,46.249,0.498,0.502,0.498,0.500,1
0049,0049_2m_-30P_10V_-15H.jpg,178.795,47.797,0.498,0.502,0.499,0.500,0
0049,0049_2m_-30P_10V_-5H.jpg,178.314,46.350,0.498,0.501,0.499,0.500,1
0049,0049_2m_-30P_10V_0H.jpg,177.992,46.673,0.497,0.499,0.499,0.500,1
0049,0049_2m_-30P_10V_10H.jpg,178.054,46.172,0.498,0.498,0.503,0.499,1
0049,0049_2m_-30P_10V_15H.jpg,178.867,45.532,0.499,0.496,0.501,0.499,0
0049,0049_2m_-30P_10V_5H.jpg,177.846,46.435,0.498,0.500,0.501,0.499,1
0049,0049_2m_0P_-10V_-10H.jpg,1.486,7.254,0.500,0.500,0.500,0.498,1
0049,0049_2m_0P_-10V_-15H.jpg,1.484,3.389,0.499,0.500,0.501,0.499,0
0049,0049_2m_0P_-10V_-5H.jpg,1.853,7.915,0.500,0.500,0.500,0.499,1
0049,0049_2m_0P_-10V_0H.jpg,1.610,6.110,0.500,0.500,0.500,0.499,1
0049,0049_2m_0P_-10V_10H.jpg,2.005,3.949,0.500,0.500,0.500,0.500,1
0049,0049_2m_0P_-10V_15H.jpg,1.902,5.362,0.501,0.501,0.501,0.499,0
0049,0049_2m_0P_-10V_5H.jpg,1.994,7.642,0.500,0.500,0.500,0.499,1
0049,0049_2m_0P_0V_-10H.jpg,0.833,4.258,0.500,0.500,0.501,0.498,1
0049,0049_2m_0P_0V_-15H.jpg,0.909,6.251,0.500,0.500,0.500,0.499,0
0049,0049_2m_0P_0V_-5H.jpg,1.000,10.962,0.500,0.500,0.500,0.499,1
0049,0049_2m_0P_0V_0H.jpg,0.404,6.093,0.500,0.500,0.500,0.499,1
0049,0049_2m_0P_0V_10H.jpg,1.070,9.493,0.500,0.500,0.501,0.499,1
0049,0049_2m_0P_0V_15H.jpg,1.085,9.627,0.501,0.501,0.501,0.500,0
0049,0049_2m_0P_0V_5H.jpg,1.019,11.094,0.500,0.499,0.500,0.499,1
0049,0049_2m_0P_10V_-10H.jpg,0.704,10.219,0.500,0.499,0.501,0.499,1
0049,0049_2m_0P_10V_-15H.jpg,0.762,10.558,0.500,0.500,0.500,0.498,0
0049,0049_2m_0P_10V_-5H.jpg,0.707,10.826,0.500,0.499,0.501,0.499,1
0049,0049_2m_0P_10V_0H.jpg,0.991,11.920,0.499,0.500,0.500,0.499,1
0049,0049_2m_0P_10V_10H.jpg,0.875,12.146,0.500,0.499,0.500,0.499,1
0049,0049_2m_0P_10V_15H.jpg,0.965,8.222,0.500,0.500,0.501,0.499,0
0049,0049_2m_0P_10V_5H.jpg,1.016,10.736,0.500,0.499,0.500,0.498,1
0049,0049_2m_15P_-10V_-10H.jpg,2.495,-30.324,0.502,0.500,0.501,0.500,1
0049,0049_2m_15P_-10V_-15H.jpg,2.242,-31.265,0.502,0.500,0.499,0.501,0
0049,0049_2m_15P_-10V_-5H.jpg,2.027,-29.710,0.502,0.500,0.502,0.501,1
0049,0049_2m_15P_-10V_0H.jpg,2.474,-30.804,0.502,0.500,0.503,0.502,1
0049,0049_2m_15P_-10V_10H.jpg,2.095,-28.687,0.502,0.500,0.503,0.499,1
0049,0049_2m_15P_-10V_15H.jpg,2.142,-29.126,0.502,0.500,0.504,0.500,0
0049,0049_2m_15P_-10V_5H.jpg,2.167,-29.366,0.501,0.501,0.503,0.501,1
0049,0049_2m_15P_0V_-10H.jpg,0.964,-30.920,0.502,0.500,0.500,0.501,1
0049,0049_2m_15P_0V_-15H.jpg,0.867,-30.751,0.502,0.499,0.500,0.501,0
0049,0049_2m_15P_0V_-5H.jpg,1.077,-30.955,0.501,0.500,0.502,0.501,1
0049,0049_2m_15P_0V_0H.jpg,0.316,-30.167,0.501,0.501,0.502,0.503,1
0049,0049_2m_15P_0V_10H.jpg,1.063,-30.599,0.501,0.500,0.503,0.501,1
0049,0049_2m_15P_0V_15H.jpg,0.880,-29.239,0.502,0.500,0.503,0.499,0
0049,0049_2m_15P_0V_5H.jpg,0.497,-30.413,0.501,0.500,0.503,0.501,1
0049,0049_2m_15P_10V_-10H.jpg,0.432,-30.988,0.501,0.500,0.501,0.500,1
0049,0049_2m_15P_10V_-15H.jpg,0.211,-31.620,0.501,0.499,0.501,0.500,0
0049,0049_2m_15P_10V_-5H.jpg,0.461,-30.647,0.501,0.500,0.503,0.501,1
0049,0049_2m_15P_10V_0H.jpg,0.876,-28.872,0.501,0.500,0.503,0.502,1
0049,0049_2m_15P_10V_10H.jpg,0.173,-30.247,0.501,0.500,0.503,0.501,1
0049,0049_2m_15P_10V_15H.jpg,-0.271,-30.688,0.501,0.500,0.504,0.499,0
0049,0049_2m_15P_10V_5H.jpg,0.423,-30.396,0.501,0.500,0.504,0.501,1
0049,0049_2m_30P_-10V_-10H.jpg,-2.559,-41.943,0.501,0.500,0.498,0.501,1
0049,0049_2m_30P_-10V_-15H.jpg,-2.713,-42.091,0.502,0.500,0.498,0.498,0
0049,0049_2m_30P_-10V_-5H.jpg,-2.719,-42.425,0.502,0.501,0.499,0.501,1
0049,0049_2m_30P_-10V_0H.jpg,-1.657,-40.586,0.502,0.501,0.499,0.502,1
0049,0049_2m_30P_-10V_10H.jpg,-2.126,-41.552,0.502,0.501,0.502,0.502,1
0049,0049_2m_30P_-10V_15H.jpg,-2.670,-41.223,0.502,0.501,0.502,0.503,0
0049,0049_2m_30P_-10V_5H.jpg,-1.710,-41.318,0.503,0.501,0.501,0.503,1
0049,0049_2m_30P_0V_-10H.jpg,-3.054,-42.003,0.501,0.500,0.498,0.500,1
0049,0049_2m_30P_0V_-15H.jpg,-3.050,-41.820,0.501,0.500,0.499,0.499,0
0049,0049_2m_30P_0V_-5H.jpg,-2.608,-41.856,0.502,0.500,0.499,0.500,1
0049,0049_2m_30P_0V_0H.jpg,-3.195,-41.546,0.502,0.500,0.500,0.501,1
0049,0049_2m_30P_0V_10H.jpg,-2.762,-42.235,0.503,0.501,0.502,0.502,1
0049,0049_2m_30P_0V_15H.jpg,-3.270,-41.181,0.502,0.501,0.502,0.503,0
0049,0049_2m_30P_0V_5H.jpg,-2.260,-41.035,0.502,0.501,0.501,0.502,1
0049,0049_2m_30P_10V_-10H.jpg,-3.684,-42.338,0.501,0.500,0.500,0.499,1
0049,0049_2m_30P_10V_-15H.jpg,-3.703,-41.701,0.501,0.500,0.500,0.497,0
0049,0049_2m_30P_10V_-5H.jpg,-3.766,-42.513,0.501,0.500,0.499,0.500,1
0049,0049_2m_30P_10V_0H.jpg,-3.448,-42.229,0.502,0.500,0.500,0.500,1
0049,0049_2m_30P_10V_10H.jpg,-3.866,-41.012,0.501,0.501,0.502,0.502,1
0049,0049_2m_30P_10V_15H.jpg,-3.500,-41.027,0.502,0.501,0.503,0.503,0
0049,0049_2m_30P_10V_5H.jpg,-3.308,-41.868,0.502,0.501,0.502,0.502,1
0050,0050_2m_-15P_-10V_-10H.jpg,-2.790,25.400,0.498,0.501,0.500,0.500,1
0050,0050_2m_-15P_-10V_-15H.jpg,-1.886,25.840,0.499,0.502,0.499,0.500,0
0050,0050_2m_-15P_-10V_-5H.jpg,-2.010,24.635,0.499,0.501,0.500,0.501,1
0050,0050_2m_-15P_-10V_0H.jpg,-2.188,23.780,0.499,0.501,0.500,0.501,1
0050,0050_2m_-15P_-10V_10H.jpg,-1.935,22.790,0.499,0.502,0.499,0.502,1
0050,0050_2m_-15P_-10V_15H.jpg,-1.710,23.285,0.499,0.501,0.499,0.501,0
0050,0050_2m_-15P_-10V_5H.jpg,-1.376,23.029,0.499,0.501,0.500,0.502,1
0050,0050_2m_-15P_0V_-10H.jpg,-3.481,25.243,0.500,0.501,0.500,0.500,1
0050,0050_2m_-15P_0V_-15H.jpg,-3.633,23.836,0.499,0.501,0.497,0.499,0
0050,0050_2m_-15P_0V_-5H.jpg,-3.509,25.458,0.499,0.501,0.500,0.501,1
0050,0050_2m_-15P_0V_0H.jpg,-2.854,26.007,0.499,0.501,0.500,0.500,1
0050,0050_2m_-15P_0V_10H.jpg,-3.791,25.179,0.499,0.502,0.499,0.501,1
0050,0050_2m_-15P_0V_15H.jpg,-3.462,26.265,0.499,0.502,0.499,0.500,0
0050,0050_2m_-15P_0V_5H.jpg,-3.288,25.017,0.499,0.502,0.500,0.501,1
0050,0050_2m_-15P_10V_-10H.jpg,-3.364,27.259,0.499,0.501,0.499,0.499,1
0050,0050_2m_-15P_10V_-15H.jpg,-3.260,25.039,0.500,0.500,0.498,0.498,0
0050,0050_2m_-15P_10V_-5H.jpg,-3.956,26.815,0.498,0.501,0.499,0.499,1
0050,0050_2m_-15P_10V_0H.jpg,-3.460,27.744,0.500,0.501,0.499,0.500,1
0050,0050_2m_-15P_10V_10H.jpg,-3.042,25.828,0.499,0.502,0.499,0.501,1
0050,0050_2m_-15P_10V_15H.jpg,-3.233,25.190,0.500,0.502,0.499,0.501,0
0050,0050_2m_-15P_10V_5H.jpg,-3.362,25.428,0.499,0.501,0.500,0.501,1
0050,0050_2m_-30P_-10V_-10H.jpg,-4.471,34.813,0.499,0.503,0.499,0.501,1
0050,0050_2m_-30P_-10V_-15H.jpg,174.985,36.837,0.499,0.501,0.497,0.501,0
0050,0050_2m_-30P_-10V_-5H.jpg,-4.488,33.675,0.499,0.504,0.499,0.502,1
0050,0050_2m_-30P_-10V_0H.jpg,175.304,35.966,0.499,0.503,0.499,0.503,1
0050,0050_2m_-30P_-10V_10H.jpg,175.779,36.406,0.500,0.501,0.499,0.502,1
0050,0050_2m_-30P_-10V_15H.jpg,-3.720,35.850,0.500,0.502,0.499,0.501,0
0050,0050_2m_-30P_-10V_5H.jpg,175.681,34.860,0.499,0.502,0.498,0.502,1
0050,0050_2m_-30P_0V_-10H.jpg,-4.594,35.987,0.499,0.501,0.498,0.501,1
0050,0050_2m_-30P_0V_-15H.jpg,-4.266,35.285,0.499,0.501,0.498,0.500,0
0050,0050_2m_-30P_0V_-5H.jpg,-5.016,35.091,0.499,0.502,0.499,0.501,1
0050,0050_2m_-30P_0V_0H.jpg,-3.613,35.025,0.499,0.502,0.498,0.501,1
0050,0050_2m_-30P_0V_10H.jpg,-3.910,35.454,0.500,0.501,0.499,0.502,1
0050,0050_2m_-30P_0V_15H.jpg,174.907,36.213,0.500,0.502,0.499,0.502,0
0050,0050_2m_-30P_0V_5H.jpg,-4.063,35.667,0.499,0.502,0.499,0.501,1
0050,0050_2m_-30P_10V_-10H.jpg,174.971,37.844,0.500,0.501,0.499,0.499,1
0050,0050_2m_-30P_10V_-15H.jpg,-4.612,36.392,0.499,0.501,0.498,0.499,0
0050,0050_2m_-30P_10V_-5H.jpg,-3.968,35.791,0.499,0.502,0.499,0.500,1
0050,0050_2m_-30P_10V_0H.jpg,-3.961,38.539,0.499,0.501,0.498,0.501,1
0050,0050_2m_-30P_10V_10H.jpg,-4.492,35.712,0.500,0.501,0.499,0.501,1
0050,0050_2m_-30P_10V_15H.jpg,-3.190,36.821,0.500,0.501,0.499,0.501,0
0050,0050_2m_-30P_10V_5H.jpg,174.954,38.620,0.500,0.501,0.499,0.501,1
0050,0050_2m_0P_-10V_-10H.jpg,-2.953,3.138,0.502,0.502,0.500,0.499,1
0050,0050_2m_0P_-10V_-15H.jpg,-3.895,4.009,0.501,0.501,0.498,0.500,0
0050,0050_2m_0P_-10V_-5H.jpg,-3.689,5.067,0.502,0.501,0.500,0.501,1
0050,0050_2m_0P_-10V_0H.jpg,-3.561,4.904,0.502,0.500,0.501,0.501,1
0050,0050_2m_0P_-10V_10H.jpg,-3.492,4.153,0.502,0.501,0.500,0.501,1
0050,0050_2m_0P_-10V_15H.jpg,-3.343,7.528,0.501,0.500,0.499,0.501,0
0050,0050_2m_0P_-10V_5H.jpg,-3.693,6.713,0.502,0.500,0.500,0.501,1
0050,0050_2m_0P_0V_-10H.jpg,-3.593,4.211,0.501,0.500,0.499,0.500,1
0050,0050_2m_0P_0V_-15H.jpg,-3.680,3.093,0.501,0.501,0.499,0.500,0
0050,0050_2m_0P_0V_-5H.jpg,-3.683,3.879,0.501,0.500,0.500,0.500,1
0050,0050_2m_0P_0V_0H.jpg,-3.826,3.527,0.502,0.500,0.500,0.500,1
0050,0050_2m_0P_0V_10H.jpg,-3.655,7.551,0.502,0.500,0.500,0.501,1
0050,0050_2m_0P_0V_15H.jpg,-3.696,6.794,0.502,0.499,0.500,0.501,0
0050,0050_2m_0P_0V_5H.jpg,-3.788,6.787,0.502,0.500,0.500,0.501,1
